#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:11.495779334Z,409,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:12.595032001Z,411,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:13.662837751Z,412,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:14.546768501Z,405,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:15.737945251Z,407,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:16.523485876Z,408,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:17.652353376Z,415,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:18.540591084Z,414,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:19.525603084Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:20.817349626Z,406,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:21.543020417Z,407,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:22.552780084Z,408,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:23.541097959Z,408,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:24.567177542Z,422,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:25.594652334Z,433,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:26.728056876Z,422,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:27.535005709Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:28.562346376Z,414,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:29.557597917Z,402,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:30.560587167Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:31.795615292Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:32.634031792Z,420,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:33.776181251Z,425,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:34.823849584Z,430,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:36.829867709Z,464,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:36.956536917Z,418,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:37.567962167Z,423,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:38.571360876Z,478,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:39.717643459Z,472,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:40.622772459Z,420,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:41.658098084Z,408,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:42.790861959Z,424,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:44.020104459Z,425,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:44.588962751Z,418,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:45.583270584Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:46.675740917Z,415,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:47.662127709Z,431,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:48.728566209Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:49.956531959Z,414,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:50.979944667Z,416,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:51.866009334Z,431,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:52.672354501Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:53.602332251Z,414,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:54.772715167Z,423,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:56.000894209Z,415,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:56.913152709Z,60,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:57.655862417Z,462,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:58.611199834Z,451,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:45:59.608786167Z,434,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:00.589037667Z,431,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:01.638746209Z,432,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:02.646869292Z,428,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:03.612947792Z,427,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:04.697999751Z,426,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:05.721366667Z,433,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:06.624488876Z,424,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:08.269507459Z,425,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:08.649509417Z,418,x,positionData
